File;words_p_sen;letters_p_word;%adjective;%conjunction;%determiner;%noun;%pronoun;%adverb;%preposition;%verb;adjective_p_sen;conjunction_p_sen;determiner_p_sen;noun_p_sen;pronoun_p_sen;adverb_p_sen;preposition_p_sen;verb_p_sen;main_verbs/total_verbs;words_diversity;main_verbs_per_sen;Difficulty
Cervantes/AX_text1.txt;13,1315789474;3,83887775551;0,0477137176938;0,0372763419483;0,139662027833;0,146123260437;0,0675944333996;0,096421471173;0,111829025845;0,157554671968;0,505263157895;0,394736842105;1,47894736842;1,54736842105;0,715789473684;1,02105263158;1,18421052632;1,66842105263;0,791798107256;4,06842105263;1,32105263158;A
Cervantes/AX_text10.txt;13,0675324675;3,91592128801;0,0326214503638;0,0415395447078;0,176015019948;0,183055620746;0,0636000938747;0,0652429007275;0,141281389345;0,140812015959;0,361038961039;0,45974025974;1,94805194805;2,02597402597;0,703896103896;0,722077922078;1,56363636364;1,55844155844;0,838333333333;3,61558441558;1,30649350649;A
Cervantes/AX_text11.txt;8,1156462585;3,66303436714;0,0451354062187;0,0421263791374;0,132397191575;0,150952858576;0,0626880641926;0,0646940822467;0,0952858575727;0,143931795386;0,30612244898;0,285714285714;0,897959183673;1,02380952381;0,425170068027;0,438775510204;0,646258503401;0,97619047619;0,752613240418;2,81292517007;0,734693877551;A
Cervantes/AX_text2.txt;11,1559633028;3,83141447368;0,0349175557711;0,0484966052376;0,133850630456;0,161008729389;0,0407371483996;0,0737148399612;0,103782735209;0,114451988361;0,330275229358;0,45871559633;1,26605504587;1,52293577982;0,385321100917;0,697247706422;0,981651376147;1,08256880734;0,822033898305;4,21100917431;0,889908256881;A
Cervantes/AX_text3.txt;8,28484848485;3,79273347964;0,0420143884892;0,0428776978417;0,141007194245;0,150503597122;0,0802877697842;0,0739568345324;0,0978417266187;0,144172661871;0,294949494949;0,30101010101;0,989898989899;1,05656565657;0,563636363636;0,519191919192;0,686868686869;1,01212121212;0,750499001996;2,08484848485;0,759595959596;A
Cervantes/AX_text4.txt;10,5418994413;4,11870694224;0,0433417085427;0,0527638190955;0,16959798995;0,150753768844;0,0747487437186;0,0621859296482;0,133793969849;0,160804020101;0,385474860335;0,469273743017;1,50837988827;1,34078212291;0,664804469274;0,553072625698;1,18994413408;1,43016759777;0,77734375;3,89944134078;1,11173184358;A
Cervantes/AX_text5.txt;7,58579881657;3,6856474259;0,0218423551757;0,0569800569801;0,131054131054;0,113010446344;0,0683760683761;0,110161443495;0,0949667616334;0,155745489079;0,136094674556;0,355029585799;0,816568047337;0,704142011834;0,426035502959;0,686390532544;0,591715976331;0,970414201183;0,798780487805;2,8875739645;0,775147928994;A
Cervantes/AX_text6.txt;9,30886850153;3,80289093298;0,0506478209658;0,0431880643895;0,121319199058;0,123282292894;0,0922654102866;0,0698861405575;0,111503729878;0,140557518649;0,394495412844;0,336391437309;0,94495412844;0,960244648318;0,718654434251;0,544342507645;0,868501529052;1,09480122324;0,751396648045;3,01834862385;0,822629969419;A
Cervantes/AX_text7.txt;8,99058823529;3,90604553782;0,0331963325956;0,053114132153;0,133733797028;0,165981662978;0,0682895984825;0,0705026873222;0,112551375277;0,146696174518;0,247058823529;0,395294117647;0,995294117647;1,23529411765;0,508235294118;0,524705882353;0,837647058824;1,09176470588;0,784482758621;2,41176470588;0,856470588235;A
Cervantes/AX_text8.txt;7,96086105675;3,62020648968;0,0422367638311;0,039262343843;0,139797739441;0,149315883403;0,0675193337299;0,0651397977394;0,115407495538;0,155264723379;0,277886497065;0,25831702544;0,919765166341;0,982387475538;0,444227005871;0,428571428571;0,759295499022;1,02152641879;0,791187739464;1,87084148728;0,808219178082;A
